regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	classil	bufcur	taskid	global	0.0001	44	test	0.57812	0.117592	0.2115	0.0112084	0.0112084	0.0112084	0.57812	478410	5	0	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	global	0	44	test	0.581151	0.12579	0.2115	0	0	0	0.581151	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	global	0.01	42	test	0.9953	0.00221184	0.2115	0.409851	0.409851	0.409851	0.9953	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	global	0	42	test	0.994623	0.0023879	0.2115	0	0	0	0.994623	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	global	0.01	43	test	0.992939	0.00407128	0.2115	0.435619	0.435619	0.435619	0.992939	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	global	0	43	test	0.993953	0.00275148	0.2115	0	0	0	0.993953	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	global	0.01	44	test	0.994697	0.00181516	0.2115	0.408431	0.408431	0.408431	0.994697	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	global	0	44	test	0.994193	0.00271961	0.2115	0	0	0	0.994193	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	global	0.01	42	test	0.985376	0.00130513	0.2115	0.0192987	0.0192987	0.0192987	0.985376	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	global	0	42	test	0.980395	0.00446239	0.2115	0	0	0	0.980395	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	global	0.01	43	test	0.984616	0.00151795	0.2115	0.0151746	0.0151746	0.0151746	0.984616	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	global	0	43	test	0.97657	0.00781381	0.2115	0	0	0	0.97657	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	global	0.01	44	test	0.98347	0.00289118	0.2115	0.0525001	0.0525001	0.0525001	0.98347	478410	5	0	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	global	0	44	test	0.978975	0.00545629	0.2115	0	0	0	0.978975	478410	5	0	3144000	3	2	1	0
