regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	step	taskil	erown	ach	global	1e-06	42	test	0.994621	0.00209547	0.2676	0.000396476	0.000396476	0.000396476	0.994621	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	ach	global	0	42	test	0.993384	0.00322829	0.2115	0	0	0	0.993384	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	ach	global	1e-06	43	test	0.994843	0.00274645	0.2747	0.000491277	0.000491277	0.000491277	0.994843	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	ach	global	0	43	test	0.993701	0.00348461	0.2115	0	0	0	0.993701	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	ach	global	1e-06	44	test	0.993511	0.00350543	0.2967	0.000451467	0.000451467	0.000451467	0.993511	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	erown	ach	global	0	44	test	0.992485	0.00352587	0.2115	0	0	0	0.992485	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	ach	global	0.0001	42	test	0.98541	0.00088767	0.1876	0.000106864	0.000106864	0.000106864	0.98541	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	ach	global	0	42	test	0.980496	0.00466104	0.2115	0	0	0	0.980496	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	ach	global	0.0001	43	test	0.988586	0.000783546	0.2767	0.00110824	0.00110824	0.00110824	0.988586	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	ach	global	0	43	test	0.97625	0.00815154	0.2115	0	0	0	0.97625	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	ach	global	0.0001	44	test	0.985944	0.0017828	0.3264	9.51321e-05	9.51321e-05	9.51321e-05	0.985944	478410	25154	0.0526	3144000	3	2	1	0
normal	step	taskil	bufcur	ach	global	0	44	test	0.979076	0.00515644	0.2115	0	0	0	0.979076	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	ach	global	0.001	42	test	0.898762	0.0889575	0.2442	0.0313391	0.0313391	0.0313391	0.898762	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	ach	global	0	42	test	0.899623	0.087697	0.2115	0	0	0	0.899623	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	ach	global	0.001	43	test	0.887387	0.0992991	0.2467	0.0327748	0.0327748	0.0327748	0.887387	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	ach	global	0	43	test	0.887547	0.0988365	0.2115	0	0	0	0.887547	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	ach	global	0.001	44	test	0.894062	0.0928964	0.2274	0.0369813	0.0369813	0.0369813	0.894062	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	ach	global	0	44	test	0.894176	0.0926822	0.2115	0	0	0	0.894176	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	ach	global	0.0001	42	test	0.611562	0.0953101	0.2013	0.0371906	0.0371906	0.0371906	0.611562	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	ach	global	0	42	test	0.629521	0.123859	0.2115	0	0	0	0.629521	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	ach	global	0.0001	43	test	0.635488	0.0960206	0.2605	0.0356444	0.0356444	0.0356444	0.635488	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	ach	global	0	43	test	0.627644	0.142391	0.2115	0	0	0	0.627644	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	ach	global	0.0001	44	test	0.56654	0.0993646	0.2518	0.034461	0.034461	0.034461	0.56654	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	ach	global	0	44	test	0.580254	0.126591	0.2115	0	0	0	0.580254	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	ach	global	0.1	42	test	0.995255	0.00225587	0.2115	0.388996	0.388996	0.388996	0.995255	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	ach	global	0	42	test	0.995512	0.00200277	0.2115	0	0	0	0.995512	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	ach	global	0.1	43	test	0.991065	0.00492259	0.2115	0.291337	0.291337	0.291337	0.991065	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	ach	global	0	43	test	0.994468	0.00313022	0.2115	0	0	0	0.994468	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	ach	global	0.1	44	test	0.995807	0.00140257	0.2115	0.229624	0.229624	0.229624	0.995807	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	ach	global	0	44	test	0.994692	0.00251458	0.2115	0	0	0	0.994692	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	ach	global	0.1	42	test	0.988212	0.000489716	0.2115	0.0588717	0.0588717	0.0588717	0.988212	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	ach	global	0	42	test	0.980493	0.00486295	0.2115	0	0	0	0.980493	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	ach	global	0.1	43	test	0.98293	0.00247995	0.2115	0.0955259	0.0955259	0.0955259	0.98293	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	ach	global	0	43	test	0.976285	0.00831169	0.2115	0	0	0	0.976285	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	ach	global	0.1	44	test	0.984378	0.00257163	0.2115	0.151006	0.151006	0.151006	0.984378	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	ach	global	0	44	test	0.978871	0.00577094	0.2115	0	0	0	0.978871	478410	25154	0.0526	3144000	3	2	1	0
