regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	classil	erown	nerisez	global	0	43	test	0.887547	0.0988365	0.2115	0	0	0	0.887547	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	global	0.001	44	test	0.893638	0.0937239	0.253	0.107919	0.107919	0.107919	0.893638	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	erown	nerisez	global	0	44	test	0.894176	0.0926822	0.2115	0	0	0	0.894176	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	global	0.0001	42	test	0.627119	0.117337	0.2923	0.00580555	0.00580555	0.00580555	0.627119	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	global	0	42	test	0.629521	0.123859	0.2115	0	0	0	0.629521	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	global	0.0001	43	test	0.630908	0.134664	0.291	0.00510052	0.00510052	0.00510052	0.630908	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	global	0	43	test	0.627644	0.142391	0.2115	0	0	0	0.627644	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	global	0.0001	44	test	0.580342	0.11984	0.2867	0.00412323	0.00412323	0.00412323	0.580342	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	classil	bufcur	nerisez	global	0	44	test	0.580254	0.126591	0.2115	0	0	0	0.580254	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	global	0.01	42	test	0.995723	0.00169364	0.2893	0.11124	0.11124	0.11124	0.995723	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	global	0	42	test	0.995512	0.00200277	0.2115	0	0	0	0.995512	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	global	0.01	43	test	0.995997	0.00161314	0.3189	0.189893	0.189893	0.189893	0.995997	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	global	0	43	test	0.994468	0.00313022	0.2115	0	0	0	0.994468	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	global	0.01	44	test	0.99591	0.00129635	0.3051	0.16945	0.16945	0.16945	0.99591	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	erown	nerisez	global	0	44	test	0.994692	0.00251458	0.2115	0	0	0	0.994692	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	global	0.01	42	test	0.984763	0.00190157	0.2959	0.00235929	0.00235929	0.00235929	0.984763	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	global	0	42	test	0.980493	0.00486295	0.2115	0	0	0	0.980493	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	global	0.01	43	test	0.981432	0.00377353	0.3314	0.0178694	0.0178694	0.0178694	0.981432	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	global	0	43	test	0.976285	0.00831169	0.2115	0	0	0	0.976285	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	global	0.01	44	test	0.982448	0.0027042	0.2908	0.00871496	0.00871496	0.00871496	0.982448	478410	25154	0.0526	3144000	3	2	1	0
normal	boundary	taskil	bufcur	nerisez	global	0	44	test	0.978871	0.00577094	0.2115	0	0	0	0.978871	478410	25154	0.0526	3144000	3	2	1	0
