regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
normal	boundary	classil	bufcur	taskid	synapse	0.0001	44	test	0.561008	0.118604	0.2115	0.00342369	0.00319858	0.00379702	0.561008	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	classil	bufcur	taskid	synapse	0	44	test	0.581151	0.12579	0.2115	0	0	0	0.581151	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	synapse	0.001	42	test	0.993697	0.00250666	0.2115	0.013049	0.0134038	0.020851	0.993697	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	synapse	0	42	test	0.994623	0.0023879	0.2115	0	0	0	0.994623	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	synapse	0.001	43	test	0.99339	0.00310162	0.2115	0.0138887	0.0143275	0.0211855	0.99339	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	synapse	0	43	test	0.993953	0.00275148	0.2115	0	0	0	0.993953	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	synapse	0.001	44	test	0.994415	0.00289518	0.2115	0.0122391	0.0124097	0.0175925	0.994415	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	erown	taskid	synapse	0	44	test	0.994193	0.00271961	0.2115	0	0	0	0.994193	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	synapse	0.01	42	test	0.97185	0.0124638	0.2115	0.098779	0.0957965	0.0854938	0.97185	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	synapse	0	42	test	0.980395	0.00446239	0.2115	0	0	0	0.980395	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	synapse	0.01	43	test	0.984847	0.00328777	0.2115	0.100557	0.0918436	0.112703	0.984847	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	synapse	0	43	test	0.97657	0.00781381	0.2115	0	0	0	0.97657	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	synapse	0.01	44	test	0.97833	0.00540992	0.2115	0.110947	0.0938066	0.124439	0.97833	478410	2388000	4.9915	3144000	3	2	1	0
normal	boundary	taskil	bufcur	taskid	synapse	0	44	test	0.978975	0.00545629	0.2115	0	0	0	0.978975	478410	2388000	4.9915	3144000	3	2	1	0
