regime	schedule	metric	arm	driver	gran	nlr	seed	split	acc	forget	probe	g_h0	g_h1	g_out	acc_live	backbone_params	extra_params	param_ratio	buffer_bytes	fwd_train	bwd_train	fwd_infer	bwd_infer
budget	boundary	classil	erown	nerisez	neuron	0.01	44	test	0.857101	0.131264	0.2448	0.129005	0.126962	0.146232	0.857101	478410	25963	0.0543	628800	3	2	1	0
budget	boundary	classil	erown	nerisez	neuron	0	44	test	0.800364	0.188886	0.2115	0	0	0	0.800364	478410	25963	0.0543	628800	3	2	1	0
rfree	boundary	classil	erown	er	-	0	42	test	0.196672	0.796127	nan	0	0	0	0.196672	478410	0	0	0	1	1	1	0
rfree	boundary	classil	erown	er	-	0	43	test	0.197882	0.797218	nan	0	0	0	0.197882	478410	0	0	0	1	1	1	0
rfree	boundary	classil	erown	er	-	0	44	test	0.198285	0.796709	nan	0	0	0	0.198285	478410	0	0	0	1	1	1	0
rfree	boundary	classil	erown	nerisez	neuron	0.01	42	test	0.197075	0.796821	0.3111	0	0	0	0.197075	478410	25963	0.0543	0	3	2	1	0
rfree	boundary	classil	erown	nerisez	neuron	0	42	test	0.197075	0.796821	0.2115	0	0	0	0.197075	478410	25963	0.0543	0	3	2	1	0
rfree	boundary	classil	erown	nerisez	neuron	0.01	43	test	0.197882	0.796516	0.3306	0	0	0	0.197882	478410	25963	0.0543	0	3	2	1	0
rfree	boundary	classil	erown	nerisez	neuron	0	43	test	0.197882	0.796516	0.2115	0	0	0	0.197882	478410	25963	0.0543	0	3	2	1	0
rfree	boundary	classil	erown	nerisez	neuron	0.01	44	test	0.198084	0.796605	0.2744	0	0	0	0.198084	478410	25963	0.0543	0	3	2	1	0
rfree	boundary	classil	erown	nerisez	neuron	0	44	test	0.198084	0.796605	0.2115	0	0	0	0.198084	478410	25963	0.0543	0	3	2	1	0
